Date,RSI,RSI_signal,MACD,MACD_signal_line,MACD_signal,ROC,ROC_signal,BB_upper,BB_lower,BB_signal,indicator_signal
2022-09-26,40.67450854577659,Neutral,-2.545229391407844,-2.0258721667195383,Bearish,-2.3889691410701976,Bearish,159.24481738854908,146.17172466467358,Neutral,-1
2022-09-27,42.47184752542957,Neutral,-2.5323762161225147,-2.127172976600134,Bearish,-3.564876955507571,Bearish,158.3626428375806,146.10864622491937,Neutral,-1
2022-09-28,39.9442786624327,Neutral,-2.6439411654815217,-2.2305266143764118,Bearish,-8.315482147357041,Bearish,158.01114565061374,145.5689340002652,Neutral,-1
2022-09-29,32.06629904799264,Neutral,-3.2781170809064406,-2.440044707682418,Bearish,-7.384303235249584,Bearish,159.0006398647365,143.1311045200291,Oversold,-1
2022-09-30,28.541106925425836,Oversold,-4.07310056898811,-2.7666558799435563,Bearish,-11.016690962179291,Bearish,160.21465285795762,139.97549759370253,Oversold,0
2022-10-03,36.05817649531197,Neutral,-4.316405983521435,-3.076605900659132,Bearish,-6.5104716862965235,Bearish,160.3650866811055,138.5123257334453,Neutral,-1
2022-10-04,41.727656065195646,Neutral,-4.17174221127496,-3.295633162782298,Bearish,-3.0524203757530555,Bearish,160.1810940551748,137.86799652099705,Neutral,-1
2022-10-05,42.18144210609217,Neutral,-3.9873448508816978,-3.433975500402178,Bearish,-5.230448971582611,Bearish,159.752129892543,137.3576082666367,Neutral,-1
2022-10-06,41.0678815846517,Neutral,-3.8734657034236477,-3.5218735410064723,Bearish,-7.3103831753343655,Bearish,159.46571737697369,136.75674508640523,Neutral,-1
2022-10-07,35.510139510032005,Neutral,-4.158666932486227,-3.649232219302424,Bearish,-8.86676650396635,Bearish,159.07024619556393,135.45430519603764,Neutral,-1
2022-10-10,36.08577225099103,Neutral,-4.308856934680193,-3.781157162377978,Bearish,-8.066001834547858,Bearish,156.90552826021394,135.35809326078214,Neutral,-1
2022-10-11,34.633023641111336,Neutral,-4.490296687210247,-3.922985067344432,Bearish,-7.6115270158821495,Bearish,156.68032381503983,134.1231704476555,Neutral,-1
2022-10-12,33.978320406236406,Neutral,-4.631443157901288,-4.064676685455804,Bearish,-8.244349691985843,Bearish,156.05651478238485,133.0795264773808,Neutral,-1
2022-10-13,42.48573430468758,Neutral,-4.324764499747772,-4.1166942483141975,Bearish,-5.778825928446969,Bearish,155.4713258462262,132.74305098482847,Neutral,-1
2022-10-14,37.347593556333486,Neutral,-4.3965520806355585,-4.17266581477847,Bearish,-7.648152088332381,Bearish,155.2394470886454,131.7643828674093,Neutral,-1
2022-10-17,43.75176081033203,Neutral,-4.0868057377527975,-4.155493799373335,Bullish,-0.04910095658036742,Bearish,154.09712787854647,131.72072337877773,Neutral,0
2022-10-18,45.7377943579434,Neutral,-3.6925241887810785,-4.062899877254884,Bullish,4.015916193561697,Bullish,152.19796189820448,132.3277873083385,Neutral,1
2022-10-19,45.90663741861105,Neutral,-3.332912488483686,-3.9169023995006444,Bullish,0.9898134119521093,Bullish,150.86213091767146,132.6947858914106,Neutral,1
2022-10-20,45.25862857495053,Neutral,-3.05002162878435,-3.7435262453573857,Bullish,-1.8548837207324809,Bearish,149.5678271810659,133.07037014559424,Neutral,0
2022-10-21,51.362612714995876,Neutral,-2.4895016588245653,-3.4927213280508216,Bullish,0.5942464318377427,Bullish,149.02584132999803,133.30185642390822,Neutral,1
2022-10-24,54.43678921763522,Neutral,-1.8511009194882035,-3.1643972463382983,Bullish,2.764214481268912,Bullish,148.74810822588526,133.4498882951108,Neutral,1
2022-10-25,58.20798042042698,Neutral,-1.1033049457542745,-2.752178786221494,Bullish,8.744394096887167,Bullish,148.89915455858764,133.3558381171936,Overbought,1
2022-10-26,53.29331709814612,Neutral,-0.7392186347086067,-2.3495867559189167,Bullish,6.359495532175866,Bullish,148.80195282466153,133.40489531986972,Neutral,1
2022-10-27,46.815570707112045,Neutral,-0.802185055375503,-2.040106415810234,Bullish,4.187666229663456,Bullish,148.91465243573668,133.5201559138727,Neutral,1
2022-10-28,59.54736058601908,Neutral,0.01513732968234649,-1.629057666711718,Bullish,12.577742819428764,Bullish,150.9274278863466,133.23084237732525,Overbought,1
2022-10-31,56.359782243161824,Neutral,0.4671937272237301,-1.2098073879246285,Bullish,7.2382411596581475,Bullish,152.15445579364376,133.0738507859461,Neutral,1
2022-11-01,52.93929923353798,Neutral,0.6051970493194574,-0.8468065004758113,Bullish,8.866905960135586,Bullish,152.6611003668048,133.01428568055852,Neutral,1
2022-11-02,46.57892300380787,Neutral,0.26590862781213787,-0.6242634748182214,Bullish,1.8397314248595138,Bullish,152.58354780391502,132.95722368045998,Neutral,1
2022-11-03,40.80190453493333,Neutral,-0.48499759641325113,-0.5964102991372274,Bullish,-3.387785460455635,Bearish,152.63880815580555,132.2583735458546,Neutral,0
2022-11-04,40.56361152924668,Neutral,-1.0889890315621358,-0.6949260456222092,Bearish,-3.6496752210045122,Bearish,152.72159857486366,132.03011651302694,Neutral,-1
2022-11-07,41.30188929911195,Neutral,-1.5073931700299283,-0.857419470503753,Bearish,-2.9566449567632205,Bearish,152.77895176581364,131.84802119561215,Neutral,-1
2022-11-08,42.13329562690203,Neutral,-1.7724855761243532,-1.040432691627873,Bearish,-5.118847369895093,Bearish,152.7393523801158,131.9614593874623,Neutral,-1
2022-11-09,37.5598637305737,Neutral,-2.323498052020227,-1.297045763706344,Bearish,-9.606064378271965,Bearish,153.05617164194788,131.32566734730992,Neutral,-1
2022-11-10,52.07854771948602,Neutral,-1.7865700510831743,-1.3949506211817102,Bearish,-3.430755575816249,Bearish,153.27618576444692,131.5108320578187,Neutral,-1
2022-11-11,54.75074717412483,Neutral,-1.1233466617348995,-1.3406298292923482,Bullish,0.40061900518093985,Bullish,153.6285054136449,132.29520216692154,Neutral,1
2022-11-14,53.149262866420344,Neutral,-0.7024148461996731,-1.2129868326738131,Bullish,2.573181887891622,Bullish,153.90900057818533,132.61564999554514,Neutral,1
2022-11-15,54.90969092787963,Neutral,-0.2264383797846392,-1.0156771420959783,Bullish,-3.500171305748654,Bearish,154.35461739496944,132.81253500981572,Neutral,0
2022-11-16,53.375673228667786,Neutral,0.05091692215978583,-0.8023583292448254,Bullish,-2.8063049728785865,Bearish,154.62664984710395,133.0491695498687,Neutral,0
2022-11-17,55.44539796303313,Neutral,0.4191702171939937,-0.5580526199570617,Bullish,0.21241962622515986,Bullish,155.08062715571165,133.3399950977063,Neutral,1
2022-11-18,56.0657125790874,Neutral,0.7476646114804453,-0.2969091736695603,Bullish,4.489408653713854,Bullish,155.48094659862792,133.3593396562549,Neutral,1
2022-11-21,51.612732863509834,Neutral,0.7389869068264545,-0.08972995757035734,Bullish,6.750771204259435,Bullish,155.38250605036632,133.34041265080555,Neutral,1
2022-11-22,54.20419337772011,Neutral,0.8941392283160496,0.10704387960692406,Bullish,8.527227664535975,Bullish,155.13649143083433,133.39866329328675,Neutral,1
2022-11-23,55.26252287162954,Neutral,1.0753873835652428,0.30071258039858784,Bullish,8.746039593463362,Bullish,155.35383644168806,133.37494926387834,Neutral,1
2022-11-25,51.03815075925105,Neutral,0.9727346149551579,0.4351169873099019,Bullish,6.172006123150724,Bullish,155.5013885760795,133.57677457089315,Neutral,1
2022-11-28,46.05562611710792,Neutral,0.5758093522474326,0.46325546029740805,Bullish,6.932608772369663,Bullish,154.27456008479643,133.6951680035825,Neutral,1
2022-11-29,42.54833218850204,Neutral,0.01880256754387233,0.37436488174670096,Bearish,-3.8809481962831542,Bearish,153.43095142147726,133.36598308780006,Neutral,-1
2022-11-30,51.495411028418545,Neutral,0.12078361669699689,0.32364862873676015,Bearish,-1.1155671104991187,Bearish,153.14921567444682,133.4144073724282,Neutral,-1
2022-12-01,51.82519715483306,Neutral,0.2212911544449696,0.30317713387840206,Bearish,0.02024193503698074,Bullish,153.3832478229029,133.5268382366674,Neutral,0
2022-12-02,51.1563373898952,Neutral,0.2582578054232556,0.2941932681873728,Bearish,-1.486253367879663,Bearish,153.32881314353125,134.4828110019766,Neutral,-1
2022-12-05,49.53164374478589,Neutral,0.19163171741709562,0.2736809580333174,Bearish,-1.4516945466791453,Bearish,153.04557832332515,135.5780239715967,Neutral,-1
2022-12-06,44.71073498964536,Neutral,-0.15482039734726527,0.18798068695720085,Bearish,-5.181795589407931,Bearish,152.71152924218947,136.30477324804488,Neutral,-1
2022-12-07,42.359422244578106,Neutral,-0.5791657281268385,0.03455140394039298,Bearish,-6.8411956605835655,Bearish,152.55333836349547,136.60468470779358,Neutral,-1
2022-12-08,45.06028287057405,Neutral,-0.7707698845691198,-0.12651285376150956,Bearish,-3.6213685548631136,Bearish,151.1645119340403,138.75923226761986,Neutral,-1
2022-12-09,44.41806161600474,Neutral,-0.9505725883589378,-0.2913248006809952,Bearish,-5.340225972183338,Bearish,151.31156273787118,138.14862097794915,Neutral,-1
2022-12-12,48.19894604541596,Neutral,-0.8976777721121039,-0.412595394967217,Bearish,-4.3556081448934325,Bearish,151.02839607904906,137.91901145268923,Neutral,-1
2022-12-13,49.74731658816553,Neutral,-0.7690639875298757,-0.4838891134797488,Bearish,-1.7824555145018424,Bearish,150.87724944032453,137.79359406553482,Neutral,-1
2022-12-14,46.30953104618765,Neutral,-0.8369737463905267,-0.5545060400619044,Bearish,-0.7003332893304844,Bearish,150.51159640257643,137.48702878052902,Neutral,-1
2022-12-15,37.92890743941118,Neutral,-1.4074624481186788,-0.7250973216732594,Bearish,-3.308082114289084,Bearish,151.03600930728865,135.75301657161762,Oversold,-1
2022-12-16,35.85640604010587,Neutral,-1.9946301169976266,-0.9790038807381328,Bearish,-9.133292236487422,Bearish,151.26780300760672,133.925805085655,Oversold,-1
2022-12-19,33.72249732179476,Neutral,-2.599945769533605,-1.3031922584972273,Bearish,-10.747745273769556,Bearish,151.36644220371662,131.96502752284587,Oversold,-1
2022-12-20,33.65193366369925,Neutral,-3.0500639026636236,-1.6525665873305067,Bearish,-10.493195502238937,Bearish,151.60420723827934,130.1810588750019,Neutral,-1
2022-12-21,39.759443523673625,Neutral,-3.1206449352160064,-1.9461822569076066,Bearish,-7.624618889061349,Bearish,150.87100480755004,129.46451307575074,Neutral,-1
2022-12-22,36.101039934124316,Neutral,-3.3931970452924247,-2.2355852145845705,Bearish,-7.47326135043334,Bearish,150.0438359784042,128.437410969838,Neutral,-1
2022-12-23,35.69469586841247,Neutral,-3.5971103248730856,-2.5078902366422735,Bearish,-6.442415789045261,Bearish,149.55506835230256,127.32683014623262,Neutral,-1
2022-12-27,33.675386573294944,Neutral,-3.85955696697053,-2.7782235827079247,Bearish,-8.846803011794155,Bearish,149.61761292980952,125.86768446398929,Neutral,-1
2022-12-28,29.72664768633811,Oversold,-4.334464590913086,-3.089471784348957,Bearish,-11.339360379063075,Bearish,150.2647176710327,123.73145618760985,Neutral,-1
2022-12-29,36.860514297655804,Neutral,-4.376854084068356,-3.346948244292837,Bearish,-10.298279702780402,Bearish,149.33523554823876,122.8480133531284,Neutral,-1
2022-12-30,37.47320635636308,Neutral,-4.3350636240383835,-3.5445713202419467,Bearish,-10.682609308227374,Bearish,148.0749448646446,122.29931355820693,Neutral,-1
2023-01-03,32.3401592355376,Neutral,-4.634492132155515,-3.7625554826246606,Bearish,-12.666699504616078,Bearish,147.07379878492955,121.06235157517786,Neutral,-1
2023-01-04,34.889573997904634,Neutral,-4.714991331881947,-3.9530426524761184,Bearish,-7.428574673674457,Bearish,145.83745258733273,120.30369044855593,Neutral,-1
2023-01-05,33.47839791214767,Neutral,-4.829536848173518,-4.128341491615599,Bearish,-7.0552315177934,Bearish,145.17037087128836,119.2100070889167,Neutral,-1
2023-01-06,42.13135709661559,Neutral,-4.503081316427128,-4.203289456577905,Bearish,-2.077515283288382,Bearish,144.39985032762306,118.86639799391018,Neutral,-1
2023-01-09,43.05047016544643,Neutral,-4.154384515957844,-4.193508468453893,Bullish,-1.6251115594321155,Bearish,143.20862522266185,118.82734966137134,Neutral,0
2023-01-10,44.09698458234155,Neutral,-3.788305552144891,-4.112467885192093,Bullish,-3.4846829180968806,Bearish,141.9713977709351,118.93961526007072,Neutral,0
2023-01-11,48.908120804055784,Neutral,-3.2416246522847985,-3.9382992386106337,Bullish,0.9529197272849849,Bullish,140.1114606066801,119.71691387452108,Neutral,1
2023-01-12,48.77711209735607,Neutral,-2.782651479997014,-3.70716968688791,Bullish,1.1754824025662451,Bullish,137.55461740105298,121.0867941895232,Neutral,1
2023-01-13,51.155316201418636,Neutral,-2.285356089933174,-3.422806967496963,Bullish,3.6375818417015484,Bullish,135.40512449731256,122.40462358008,Neutral,1
2023-01-17,53.20074991639029,Neutral,-1.777044143913031,-3.0936544027801767,Bullish,7.854683031671075,Bullish,135.28914542623733,122.46548943094042,Neutral,1
2023-01-18,51.756744059559104,Neutral,-1.4158607523956448,-2.758095672703271,Bullish,4.320633124680512,Bullish,135.40552787825862,122.4180034632941,Neutral,1
2023-01-19,51.872390927291825,Neutral,-1.1120352671940168,-2.4288835916014198,Bullish,4.109907777382304,Bullish,135.7835053227258,122.32544777175666,Neutral,1
2023-01-20,56.713598265863396,Neutral,-0.6571890324206038,-2.0745446797652565,Bullish,10.234260953415001,Bullish,136.6448653119921,122.01229640065436,Neutral,1
2023-01-23,61.86201316111573,Neutral,-0.038956851239078105,-1.667427114060021,Bullish,11.672994350726109,Bullish,137.87153581472464,121.34269071725781,Overbought,1
2023-01-24,63.88916682857794,Neutral,0.5573451471900626,-1.2224726618100044,Bullish,14.00576265238261,Bullish,139.6007960868375,120.62717708821131,Overbought,1
2023-01-25,62.20903247408118,Neutral,0.9655794179531654,-0.7848622458573704,Bullish,9.44298470559417,Bullish,140.95429200178864,120.25789595597503,Neutral,1
2023-01-26,65.29015035380868,Neutral,1.4392941527815424,-0.3400309661295879,Bullish,10.610850317478922,Bullish,142.62231520671847,119.96088334064481,Neutral,1
2023-01-27,67.93151060340418,Neutral,1.9487051352921014,0.11771625415474996,Bullish,11.626992442513615,Bullish,144.29113784893636,120.24966720477455,Neutral,1
2023-01-30,60.55102649940618,Neutral,2.095566638532887,0.5132863310303774,Bullish,7.124121331076354,Bullish,145.2860762232476,120.57259305775828,Neutral,1
2023-01-31,62.48365058971672,Neutral,2.2880308545039156,0.8682352357250851,Bullish,8.155298805392016,Bullish,146.36755577975416,120.90444968289229,Neutral,1
2023-02-01,64.15488599019531,Neutral,2.502252494787797,1.1950386875376275,Bullish,7.917797033009094,Bullish,147.0437316316276,122.23213964522787,Neutral,1
2023-02-02,70.78215390839807,Overbought,3.064760911547097,1.5689831323395216,Bullish,10.945997174384798,Bullish,148.69082410362276,122.9924446341702,Neutral,1
2023-02-03,74.2786771984797,Overbought,3.7594720590100508,2.0070809176736275,Bullish,14.26670001044573,Bullish,150.57990350959787,124.00483770133964,Overbought,0
2023-02-06,67.71021244880467,Neutral,4.043436781933025,2.414352090525507,Bullish,12.168243069622509,Bullish,151.8689623797501,124.89188051575775,Neutral,1
2023-02-07,70.65605767934008,Overbought,4.449097954854977,2.821301263391401,Bullish,12.170901046032304,Bullish,153.48639651975972,125.68578213014258,Neutral,1
2023-02-08,64.71187863452934,Neutral,4.501879262090256,3.1574168631311723,Bullish,7.660692737842634,Bullish,154.22180028951405,127.03593286478284,Neutral,1
2023-02-09,62.53283283450639,Neutral,4.409488433041389,3.407831177113216,Bullish,5.851392175207069,Bullish,154.7920724285957,128.17622743712695,Neutral,1
2023-02-10,63.00630782226175,Neutral,4.315948429920013,3.589454627674576,Bullish,6.6125520261624775,Bullish,155.17399400255317,129.5492191932476,Neutral,1
2023-02-13,66.50489345505773,Neutral,4.41679453466557,3.754922609072775,Bullish,7.033137235200481,Bullish,155.91723486792375,130.70796959984966,Neutral,1
2023-02-14,64.9900399107605,Neutral,4.394362317235334,3.882810550705287,Bullish,5.142167134614804,Bullish,156.40666153900688,131.94032332427437,Neutral,1
2023-02-15,67.59496280854651,Neutral,4.494194352715027,4.005087311107235,Bullish,8.788229497052983,Bullish,156.87929888171504,133.47127332287482,Neutral,1
2023-02-16,63.71210388854227,Neutral,4.393809378763251,4.082831724638439,Bullish,6.6911659392348275,Bullish,156.70797926376616,135.48058732558928,Neutral,1
2023-02-17,61.009619152193515,Neutral,4.17387428294262,4.101040236299275,Bullish,5.0559806406392,Bullish,156.4469998831475,137.20932183316108,Neutral,1
2023-02-21,52.58206258697697,Neutral,3.633958404909947,4.007623870021409,Bearish,-1.4012236666001927,Bearish,156.11162345375348,138.2923789266176,Neutral,-1
2023-02-22,53.31580886756774,Neutral,3.2033480606354487,3.8467687081442175,Bearish,-3.470953400851578,Bearish,155.85853590152672,139.19577623226232,Neutral,-1
2023-02-23,54.1857978936234,Neutral,2.8680011608623204,3.6510151986878383,Bearish,-1.3852590122607578,Bearish,155.4154015068522,140.4034629340658,Neutral,-1
2023-02-24,48.80844464364474,Neutral,2.361057878747033,3.3930237346996774,Bearish,-4.989333025636327,Bearish,155.17499031055053,140.93658195507447,Neutral,-1
2023-02-27,51.156454905026706,Neutral,2.032117869690836,3.1208425616979096,Bearish,-2.4843021137677073,Bearish,155.0730201226997,141.2566414373589,Neutral,-1
2023-02-28,50.11310960703802,Neutral,1.7111405939816962,2.838902168154667,Bearish,-2.1441705693406536,Bearish,154.56820985382407,142.21764372283607,Neutral,-1
2023-03-01,45.95674281462927,Neutral,1.275032487086662,2.5261282319410663,Bearish,-3.774597227794711,Bearish,154.39530741399687,142.51277058893282,Neutral,-1
2023-03-02,47.30165925302654,Neutral,0.9660041501677199,2.2141034155863974,Bearish,-5.160860592852407,Bearish,154.31252500404818,142.6647226155807,Neutral,-1
2023-03-03,57.10988896115878,Neutral,1.115477835354426,1.9943782995400032,Bearish,-1.416476250467073,Bearish,154.33654247411744,142.6840660463904,Neutral,-1
2023-03-06,61.346855069551786,Neutral,1.4400477862618857,1.8835121968843798,Bearish,-0.9656840341634894,Bearish,154.26570469526803,142.71207850785697,Neutral,-1
2023-03-07,56.55508898946961,Neutral,1.5025798512965594,1.8073257277668158,Bearish,-1.3727020169620672,Bearish,154.27379014329458,142.71398298902963,Neutral,-1
2023-03-08,58.54119029508864,Neutral,1.6343111768141796,1.7727228175762886,Bearish,0.20976686369517236,Bullish,154.0378620820741,142.79769089644154,Neutral,0
2023-03-09,53.78715741701356,Neutral,1.5396121658564539,1.726100687232322,Bearish,1.4210744209627635,Bullish,153.96094099480504,142.7663417200387,Neutral,0
2023-03-10,49.7952141603321,Neutral,1.2835298844366037,1.6375865266731784,Bearish,-0.2753335219758481,Bearish,153.9211721823818,142.59516998070413,Neutral,-1
2023-03-13,53.31249949371872,Neutral,1.223173810956581,1.554703983529859,Bearish,0.7161758447937528,Bullish,153.88811402051655,142.57499785692485,Neutral,0
2023-03-14,56.81854452331932,Neutral,1.3286484308438276,1.509492872992653,Bearish,4.0078877457587385,Bullish,153.7002734400567,142.6386364720527,Neutral,0
2023-03-15,57.46757137976087,Neutral,1.4275982686050952,1.4931139521151415,Bearish,3.4275320436043555,Bullish,153.66933695333697,142.6488698337724,Neutral,0
2023-03-16,61.8792643854499,Neutral,1.7137462631891083,1.537240414329935,Bullish,5.725547520373675,Bullish,153.79081213629226,142.57865502679365,Neutral,1
2023-03-17,59.89090594442295,Neutral,1.8515661377128936,1.6001055590065267,Bullish,6.668510342552992,Bullish,154.030111003734,142.4665137521254,Neutral,1
2023-03-20,63.46092898475087,Neutral,2.1271640367564544,1.7055172545565125,Bullish,7.874711191806834,Bullish,154.95511705279142,142.01958234906402,Overbought,1
2023-03-21,66.01283373402478,Neutral,2.4666742794672984,1.8577486595386699,Bullish,5.462480258148443,Bullish,156.3888149544127,141.65045964275524,Overbought,1
2023-03-22,62.39345466696334,Neutral,2.590548238909861,2.0043085754129084,Bullish,2.6002879212931944,Bullish,157.27779037238645,141.6407475304456,Neutral,1
2023-03-23,64.00576875563932,Neutral,2.7445721671741126,2.1523612937651495,Bullish,4.835071769392001,Bullish,158.27501427773024,141.58291113730883,Neutral,1
2023-03-24,65.89540107754902,Neutral,2.937764248399816,2.309441884692083,Bullish,4.827621543666691,Bullish,159.26417180232195,141.92841547795146,Neutral,1
2023-03-27,60.76797332433437,Neutral,2.9007390225153813,2.4277013122567426,Bullish,5.106560004210468,Bullish,159.78939068796112,142.42440020559357,Neutral,1
2023-03-28,59.182097962948546,Neutral,2.789137597331518,2.4999885692716974,Bullish,6.16161373984689,Bullish,160.05660208688712,143.1665668584254,Neutral,1
2023-03-29,64.16944974991623,Neutral,2.9152509580685546,2.583041047031069,Bullish,6.845235798884838,Bullish,160.39734540171438,144.34974932484815,Neutral,1
2023-03-30,66.4211070886207,Neutral,3.105859137987835,2.6876046652224224,Bullish,6.40277649136942,Bullish,160.85897177012293,145.50962869374428,Neutral,1
2023-03-31,69.69725275958889,Neutral,3.4195300445941257,2.833989741096763,Bullish,7.784816901938588,Bullish,162.28452014619432,145.4512739211885,Overbought,1
2023-04-03,71.20973154706404,Overbought,3.7261769845248978,3.01242718978239,Bullish,6.621717349700019,Bullish,163.8611150036208,145.09105479618387,Neutral,1
2023-04-04,69.61866589083695,Neutral,3.881504626407178,3.186242677107348,Bullish,6.858070791829039,Bullish,164.9926450710114,145.34248829080502,Neutral,1
2023-04-05,64.2635269852706,Neutral,3.8119231460505034,3.3113787708959794,Bullish,4.040662226554305,Bullish,165.66355977493478,145.74502329391285,Neutral,1
2023-04-06,65.63359559576779,Neutral,3.7847328510934233,3.4060495869354686,Bullish,3.3776934113558603,Bullish,166.16664975348752,146.6288366967078,Neutral,1
2023-04-10,58.56716568659731,Neutral,3.5134973386679746,3.42753913728197,Bullish,2.661075497457787,Bullish,165.76985457010895,148.3593095534262,Neutral,1
2023-04-11,55.55465887839933,Neutral,3.1642339536458906,3.3748781005547546,Bearish,1.1766358251538098,Bullish,165.31127713817668,149.83613802295613,Neutral,0
2023-04-12,53.85677928013157,Neutral,2.799490756206808,3.2598006316851653,Bearish,-0.09359390350042551,Bearish,164.94902413284908,150.93866812789312,Neutral,-1
2023-04-13,63.28277380246312,Neutral,2.9111563349208893,3.1900717723323107,Bearish,4.59946481664821,Bullish,165.1102753690077,152.01646718470323,Neutral,0
2023-04-14,62.402775091538025,Neutral,2.937946576023421,3.139646733070533,Bearish,4.795432851892012,Bullish,165.41283812313043,152.63653626651802,Neutral,0
2023-04-17,62.434921130652036,Neutral,2.927027863636596,3.097122959183746,Bearish,2.7741435295467913,Bullish,165.44215663792758,153.61561008570524,Neutral,0
2023-04-18,64.46363612669762,Neutral,2.982621492505075,3.074222665848012,Bearish,2.5314259192660593,Bullish,165.84978136036924,154.10203290965032,Neutral,0
2023-04-19,66.29735717745403,Neutral,3.0834041983234215,3.076058972343094,Bullish,1.655573716029413,Bullish,166.5188741500532,154.2560220901812,Neutral,1
2023-04-20,63.324415619956376,Neutral,3.0501639621736842,3.0708799703092122,Bearish,0.2888788983513315,Bullish,166.75713105308475,154.8871682633215,Neutral,0
2023-04-21,58.61644369154777,Neutral,2.86119237961708,3.028942452170786,Bearish,-0.3682713192494757,Bearish,166.78602847619754,155.4585790677478,Neutral,-1
2023-04-24,59.23703924810308,Neutral,2.704902825678431,2.964134526872315,Bearish,0.9586991788763275,Bullish,166.89635881932915,155.8489933535224,Neutral,0
2023-04-25,54.78396404244905,Neutral,2.4289639752869334,2.8571004165552387,Bearish,-0.5404785441083082,Bearish,166.59179592121214,156.69471988689335,Neutral,-1
2023-04-26,54.75554800476967,Neutral,2.1843057395736025,2.7225414811589115,Bearish,1.0677109232791822,Bullish,165.98621413012242,157.90257676343228,Neutral,0
2023-04-27,64.08446942583868,Neutral,2.3333731001667957,2.6447078049604884,Bearish,4.732586668350709,Bullish,166.40242438046585,158.239456417874,Neutral,0
2023-04-28,66.13802784877737,Neutral,2.523435004838575,2.6204532449361055,Bearish,5.983757668977105,Bullish,167.15065759499169,158.2127716652622,Overbought,-1
2023-05-01,65.85072535188019,Neutral,2.636511079546324,2.6236648118581494,Bullish,2.4341671841886425,Bullish,167.78931630094212,158.0364176468118,Neutral,1
2023-05-02,62.442060011211254,Neutral,2.612490906313269,2.6214300307491736,Bearish,2.0156029634049397,Bullish,168.09356060955747,157.96578997638005,Neutral,0
2023-05-03,59.02641210219866,Neutral,2.4781912183829036,2.59278226827592,Bearish,1.3435789047656523,Bullish,168.25972059780017,157.97903062290297,Neutral,0
2023-05-04,54.16671795671336,Neutral,2.214196358964216,2.517065086413579,Bearish,-0.40849977087561223,Bearish,168.30124575041228,158.13760312654082,Neutral,-1
2023-05-05,67.62137215863481,Neutral,2.5938974899442826,2.53243156711972,Bullish,3.5435106098280142,Bullish,169.76439884075717,157.5527322017233,Overbought,1
2023-05-08,67.42953292357336,Neutral,2.8563185354648226,2.5972089607887408,Bullish,4.11041193013458,Bullish,170.83746582323508,157.610286557136,Overbought,1
2023-05-09,62.69652199479505,Neutral,2.8933325445385947,2.656433677538712,Bullish,4.09038531315582,Bullish,171.18439191428138,158.34469286355068,Neutral,1
2023-05-10,65.4024742087676,Neutral,3.0301123084184383,2.731169403714657,Bullish,4.977932346335855,Bullish,171.57384116675448,159.28202126000335,Neutral,1
2023-05-11,65.68701850779539,Neutral,3.1176861877177657,2.808472760515279,Bullish,6.093908973942593,Bullish,172.3849903686073,159.27817644047474,Neutral,1
2023-05-12,62.926107094634816,Neutral,3.0767531929422205,2.862128847000667,Bullish,5.525593449159923,Bullish,172.8901028113375,159.52208438348674,Neutral,1
2023-05-15,61.44662665004336,Neutral,2.970249314773014,2.8837529405551368,Bullish,2.3145955317566584,Bullish,173.234447135919,159.87543445587787,Neutral,1
2023-05-16,61.446626650043356,Neutral,2.8529571103410376,2.8775937745123175,Bearish,1.548814698919385,Bullish,173.56876332779026,160.116583657073,Neutral,0
2023-05-17,62.70753029153955,Neutral,2.777368433480291,2.8575487063059124,Bearish,1.9687852818168565,Bullish,173.96440801662695,160.24325647311915,Neutral,0
2023-05-18,67.11620699958468,Neutral,2.872324536835862,2.8605038724119023,Bullish,4.006252924744012,Bullish,174.68518139463694,160.3743538226482,Neutral,1
2023-05-19,67.31016917271097,Neutral,2.9226478594355,2.872932669816622,Bullish,4.749035155933666,Bullish,175.19541425852324,160.88751726003144,Neutral,1
2023-05-22,63.774353837170594,Neutral,2.8531775249887517,2.8689816408510485,Bearish,5.2180315804196695,Bullish,175.43900845109852,161.54200961530773,Neutral,0
2023-05-23,55.188549760605234,Neutral,2.558356613412002,2.8068566353632396,Bearish,-1.0213289530410574,Bearish,175.037145423534,162.73513851201284,Neutral,-1
2023-05-24,55.86714531586794,Neutral,2.320262892935517,2.709537886877695,Bearish,-0.8197893616977616,Bearish,174.40746572625963,164.18470651495133,Neutral,-1
2023-05-25,58.637831462906135,Neutral,2.197835965419131,2.607197502585982,Bearish,0.8495665787459747,Bullish,174.44893105134386,164.61828696623425,Neutral,0
2023-05-26,63.82674478425759,Neutral,2.2690001506071837,2.5395580321902225,Bearish,1.2172585118192136,Bullish,174.8698731143353,164.78805382658265,Neutral,0
2023-05-30,67.22072041294827,Neutral,2.4461445467300678,2.520875335098192,Bearish,2.184310734423512,Bullish,175.58278792308576,164.85930192066425,Neutral,0
2023-05-31,67.03962672098109,Neutral,2.5531200933958473,2.5273242867577235,Bullish,2.711935522533951,Bullish,176.0586570359235,165.26616443624448,Neutral,1
2023-06-01,71.7033388107974,Overbought,2.8314636626581375,2.5881521619378063,Bullish,4.66088725475179,Bullish,176.89330111687306,165.7020251160371,Overbought,0
2023-06-02,72.9514169530527,Overbought,3.0849883965156835,2.687519408853382,Bullish,5.160675191654103,Bullish,177.2822979020968,166.83205298901652,Overbought,0
